0.82748,5.2401,1.2245,0.65729,0.75185,5.4133,0.82073,0.438,5.4133,0.358,5.2401,0.58223,0.44612,0.71875,5.2401,5.3039,0.48274,0.35404,0.35561,0.56413,5.4156,5.2401,5.4133,0.56673,0.71485,0.44612,0.40007,0.82748,0.76723,0.57997,5.3038,0.76723,0.58501,5.2401,0.40491,0.82748,0.82748,0.18725
0.19035,0.307,0.40267,0.082682,0.10981,0.15888,0.2571,0.18702,0.17665,0.13476,0.11495,0.14061,0.070322,0.068431,0.17833,0.14948,0.25135,0.18282,0.096006,0.069008,0.42327,0.27457,0.10817,0.10987,0.14236,0.21657,0.21248,0.24773,0.079677,0.030221,0.12134,0.067667,0.085214,0.11649,0.099137,0.14257,0.22,0.06049
0.42082,0.48137,0.30204,0.20197,0.12124,0.39608,0.42019,0.60062,0.25401,0.20305,0.2471,0.17095,0.18057,0.33772,0.16826,0.21336,0.12976,0.34037,0.60662,0.26904,0.44993,0.80834,0.30052,0.16436,0.23864,0.5677,4.9138,0.095916,0.16246,0.13817,0.06672,0.12093,0.25188,0.18511,0.16411,0.11251,0.22061,0.12346
0.56179,0.82748,5.4154,0.67149,0.40272,0.18482,0.85483,0.60278,0.4843,5.5804,5.6786,0.82748,5.2401,0.57997,0.52472,0.70745,0.66764,0.82748,9.068,0.80209,0.82073,5.3039,0.99787,0.46833,0.91541,0.49805,0.71875,0.71603,0.56413,0.48516,0.56179,0.60284,0.75185,5.4133,0.50416,0.56179,0.68846,0.33984
0.097372,0.33766,0.403,0.17848,0.052524,0.1193,0.34161,0.20151,0.087918,0.13055,0.092179,0.05275,0.088544,0.025035,0.081262,0.16545,0.11536,0.14983,0.12859,0.19131,0.48663,0.30911,0.23479,0.14239,0.22654,0.30693,0.23596,0.23124,0.12933,0.1116,0.15923,0.12468,0.11236,0.17446,0.2498,0.1675,0.3517,0.19672
