0.67395,0,1.0018,0.30965,-1.6211,0.091075,0.16393,0.92896,0.091075,0.1275,0,0.60109,0.091075,0.091075,0,1.9126,0.67395,1.949,0.81967,0.1275,-0.091075,0,0.091075,-0.30965,0.60109,-0.091075,1.5118,0.67395,0.78324,1.4026,-1.9126,0.78324,0.38251,0,1.5847,-0.67395,0.67395,0.091075
3.6976,0.78324,3.0419,3.6248,1.1475,5.8106,0.89253,4.1348,1.694,3.9162,3.9891,0.92896,-0.018215,-2.6412,0.38251,2.3497,2.0583,2.6412,3.1876,3.0419,1.184,2.8597,3.1876,3.6612,6.357,1.5847,3.1512,4.7541,2.2404,3.6612,0.78324,5.847,9.1257,2.7869,5.337,1.8761,1.9854,10
1.694,0.1275,1.949,4.8998,4.3169,4.1348,1.439,3.4062,2.5319,1.3661,0.67395,1.184,1.5483,4.4262,3.9162,5.5191,3.1876,1.8033,2.714,2.4954,2.5683,3.3333,4.9727,3.3333,5.1548,2.6047,3.9891,5.5191,0.27322,2.969,1.694,1.4026,3.6612,3.2969,4.3898,3.4426,4.4991,4.9362
0.018215,-0.67395,0.091075,0.4918,-0.091075,1.949,-0.38251,0.45537,0.78324,0.1275,-0.16393,-0.67395,0,1.4026,0.45537,1.8033,0.89253,0.67395,0.96539,0.23679,0.16393,1.9126,1.0018,1.9854,1.439,0.63752,-0.091075,1.9126,-0.1275,0.56466,0.018215,0.71038,1.6211,0.091075,1.0747,0.018215,1.0018,0.56466
1.4026,0.054645,1.1475,3.8798,4.3169,7.0128,1.7304,2.7869,0.63752,0.8561,1.949,-3.224,1.439,10,4.4627,1.439,-0.23679,1.2568,2.6412,2.0947,0.71038,1.7304,1.8761,2.8597,0.89253,1.1111,2.204,2.2769,0.41894,1.8397,1.0383,-0.45537,1.8761,1.0018,2.3497,0.16393,0.74681,3.1876
